Uniq Id,Pageurl,Complete_Review,Rating out of 5
661aa249595dd9f50e85468f5eda029b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4873?pageNumber=4873,"Worked Great For 3 Months - Now It's Worthless. I've had this Echo Dot for just over three months and it worked fine.  The other day, I came home from work and it's in search mode like it's looking for my WiFi signal.  I checked the WiFi router and everything was working fine. I could connect my tablet, laptop and phone so I knew it was working.  Unplugged it, plugged it back in...same result.  Looked up how to factory reset by holding down two buttons...that didn't work.  Checked to see if I could return it...that expired 30 days ago.  One of the first items from Amazon I am very disappointed in.",2.0
6dfe6d0323e34b63de4d50de039f0ffa,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2857?pageNumber=2857,One Star. Doesnt answer or understand most of my questions. Do not recommend and regret not returning.,1.0
c96561d23593d33b2152ccc3f04bc52d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_649?pageNumber=649,"I feel like I've tried everything but I guess I'll have to ... This is by far the most frustrating device I have ever purchased. 3 hours later I'm still not able to connect to my wifi, or my phone as a mobile hotspot. I feel like I've tried everything but I guess I'll have to call customer support.Edit: Turns out I literally just had to call so that they could register the device manually, because it wasn't happening the way it was supposed to.It's pretty cool. Love that there's DnD style text adventures that you can play with voice commands",4.0
3f96df5c6a20957cc7633d1361b15f59,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3698?pageNumber=3698,One Star. cant alert from my calendar,1.0
d94744b52fa37d157d524a588c032723,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4083?pageNumber=4083,Try to operate the Echo Dot. I still dont know how it works.,3.0
195609c37ec59ee57d225e4250c57a81,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2709?pageNumber=2709,"Keep adding vendors. Love it just waiting for more vendors to get on board. Such as Denon, Marantz and some more universal remote manufacturers.",4.0
f4d982a85c2ff492f5c878c5f95702b6,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3131?pageNumber=3131,Five Stars. Best gadget ever.,5.0
f64906f2ab53727f1edccea3682b9204,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5601?pageNumber=5601,"Worthless!!. 1/2 star....Won't connect, non responsive. refuses to send a code to my cell. All i wanted to do was try it out and i couldn't even get that far. All the hype for absolutely nothing. Worthless, I'm better off without it!!!!!",1.0
462cc8b63a3ec95839614bb906112453,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5094?pageNumber=5094,Alexia doesn't like to respond. It doesn't respond very well but it works fine when you push the button for Alexia to start working,3.0
4a7bd8d4c401b546eeca21604cea1856,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1364?pageNumber=1364,"But I'm giving this a low rating because we have poor internet service which forces me to reset our modem ... Still not sure what the hype is (I received this as a gift).But I'm giving this a low rating because we have poor internet service which forces me to reset our modem two to three times a month and each time I reset, the Echo Dot has to be set up from scratch.",2.0
4fc30c953c96a5247c5c8d3d8c6152bf,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2753?pageNumber=2753,So great. Just like using it a lot. So great.  Just like using it a lot.  Lear new things every day/,5.0
5ba2d1b31887a835d8fbbaba7541b5d1,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_844?pageNumber=844,We like it but it has a long way to go. We like it but it has a long way to go. We mainly use it for music. The kids are playing with it and discovering new things so maybe one day it will actually be useful rather than a toy.  It would be great with audible but audible is too expensive.,3.0
39114bd32a91975aafbeed50487e247e,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1097?pageNumber=1097,Connected to CIA?!. Not sure if it's connected to CIA. But I have to yell at her when she's making noise herself louder than my natural voice volume.,4.0
56877b33bd2fab4a5911cf06a3d7d9cb,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5437?pageNumber=5437,"Household shared accounts don't work like you think they should, and Customer Service doesn't know how to fix it. So, we have four Echo Dot's in our house. We generally like the devices and the services they offer, but there's one topic that isn't working correctly: Household account management.If you have multiple Amazon accounts sharing one person's Prime membership, yes, you will automatically have an account available on the Alexa service. But not all of the account options and features work correctly. For example, if you add your calendar to your Alexa account, and another household member does too, all Echos in the house will read EVERYONES calendars, regardless of which user is currently logged in to that Echo device. I actually got done with a very long support call with Alexa customer service, who seemed very confused. They seemed to indicate that switching accounts verbally SHOULD allow you to have access to that account's calendar integration ONLY, but for some reason everyone was perplexed why it doesnt. Alexa's systems team should take note.The reverse is true with Smartthings integration, and Groups. If I want to create a group ""All the things"" and have them turn off, every user in the household needs to create the group. This is kind of nice, because it means everyone can customize what they personally call a room or device. But the larger issue here is that the experience is inconsistent.It seems we keep discovering different points that we're fighting the software here and there, and largely because the Alexa software doesn't document correctly in its UI interface which features will work for you (your personal account), or everyone in the Household account (via sharing information between accounts.)These ARE very convenient devices. We actually like a lot about them. But we keep hitting our heads against Household account integration issues, which is something I expected Amazon to have ironed out by now.",2.0
7e64ad871c227cb3b261a5eabdddac9e,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5351?pageNumber=5351,"it's pretty cool. Not sure how I really feel about this product yet. You have to constantly repeat yourself, half the time she doesn't understand what you're saying, or she doesn't have an answer. You have to ""download"" skills and then say to activate them every time. Not as simple as I thought it would be. Too many open concern and at the same time when she does work, it's pretty cool.",3.0
e3d498e46bb593ce2f5e3490949662aa,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3221?pageNumber=3221,Two Stars. The sound is poor compared to Alexa,2.0
9b2334ea43dc40f45e1a6878af3d303d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2370?pageNumber=2370,"Perfect for my office !. This is perfect for a small space like a office ,very easy to hook up , since I have the Amazon echo at home I was use too how loud that one is ,But I still am enjoying the dot in my office !",4.0
7e136cfd6d345ae3dc80c07e17177b6b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2564?pageNumber=2564,"The worst. I do not recommend this to anybody!! It forgets what you ""teach"" it and never does what you want or you have to yell asst it for it to hear you.",1.0
72eddb253b69e74aa1da1c73cb2d9350,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4959?pageNumber=4959,Ehhh... Siri is better. Turns on by itself and won't stop until you unplug it. Alexa isn't the sharpest knife in the drawer.,2.0
156f8dcbf099c198477c1cc6ae41dae6,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4077?pageNumber=4077,Four Stars. Perhaps will get more useful with time and use.,4.0
d5924e3ec74a642d0ca85693b64872be,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2981?pageNumber=2981,"Four Stars. easy to setup, great way to get to your streaming music library and accessing news.",4.0
a0a7022fe630f709f6d44c43937c69e9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4977?pageNumber=4977,"Do not buy this product. At first, I thought this product was ok, but a few days after receiving it, I noticed you had to pay for the most basic features! Example, playing most music requires you to subscribe to a music service and pay for it! Many other basic commands requires you download apps that you have to pay for! The speaker is very weak too! Not worth it!",1.0
89c02dcb07d95732e44b9acb11849ff4,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_143?pageNumber=143,"Good for it's size but recommend full Echo if able. Works pretty good what it is intended for as a remote or additional Echo unit.The audio is OK but not that great for music but then again it is not prompted for that (get the full Echo for that). Also if there are other sounds like it playing music or background sounds (ambient sounds), then it sometimes has trouble hearing a command. It requires getting a little closer or speaking louder. Again it works, just not as well as the full Echo.I would recommend if money is not that big of a deal, go with the full Echo but this will work if need a smaller or less experience unit.",4.0
7160328f80a26dd034e597db2ac263a0,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_343?pageNumber=343,"Great for voice controls. Reference tool - not so much. This is a good controller for connected electronics and a convenient way to access your music but it is terrible when it comes to answering questions. If your main goal for purchasing this is to have an encyclopedia you can query verbally save you money. It can't answer much beyond what time is it, when is the Seahawks game one, what is the weather forecast etc. Ask anything outside of this and there's a 10% chance you'll get an answer. Call Alexa stupid and she'll say she's still learning. She has a whole lot to learn before she will ever function as any sort of reference tool. That being said, for the price it's not bad. I am glad I didn't purchase the full sized echo.",3.0
79c57c001003cd9277ce54914fa9d4ba,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5620?pageNumber=5620,Three Stars. 991B,3.0
19832ef99b73ea68a7270ea8f0d75380,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5037?pageNumber=5037,"Alexa Dot 2nd Gen Review. Received my 2nd Gen Dots on Oct 20th while at work and had to wait all day to get home and set them up. I split a 6 pack with my dad and I already owned 2 others(The Original and the 1st Gen Dot) and couldn't wait to set my three 2nd Gen Dots up. I use the Alexa to control the lights and temperature at my house, as well as play music, ask questions, hear news/radio, and any of the apps that I can manage to remember the commands too(like ""trigger…"" from IFTTT).Set Up:Set up was easy since I had already setup an account when I setup the other two. After searching and finding the Dots, all I had to do was tell it which WiFi to connect to and rename it to the room/area I was going to put it at.Testing new Feature:After I set all of them up and but while I still had them all in the same room, I ran a test  to see how well the Echos' were at choosing which Echo was closest. Without fail every time that I said a command(from different locations), the closest echo was the only one that responded. All of the others indicated that they heard me, but then ignored me and let the closest one answer. In some tests I was only inches away from all of them and the one that heard me the clearest was the only one that responded.This is awesome! For any one that has had more then one Echo before this one, you know how annoying it was when you would say a command, like ""play music by so and so"" and every Echo would then start playing a random song from so and so. Before this update I had to change my Echo's summoning word so that they wouldn't always answer at the same time, which annoyed my wife and guests that could never remember which Echo was called ""Alexa"" and which one was just called ""Echo"" and for a while I had 3 and I had to call that one ""Amazon"". So now with this update, all of the Echo's (including the old ones) can now all have the same Summoning word of ""Alexa"", which is great now that I have 5 Echo's in the house now.With the coverage I now have in the house, I now no longer have any issues with Alexa hearing me. I have yet to connect any of them to external speakers, but I have never had an issue with that before. I will update this review if there are any issues or any questions any one has about it.The Look, the Feel, the Design, all while comparing it to the 1st gen:As for the look. That’s really up to you and your needs. I went with the white ones, mainly because I had 2 black ones already, but also I thought the white ones would fit better with my houses colour scheme. Which is more important to my wife, and now that they are here and setup, she agrees that I made the right choice.  The white ones fit in better and in some cases blended in with my house and can go unnoticed until needed.Comparing the 2nd Gen to the 1st Gens. They don’t feel as nice or as solid as the 1st Gen Dots, but then they do come $50 cheaper then that model and yet do everything just as well or better. Don’t get me wrong, I don’t feel like they are cheap, just that the 1st gen's where made heavier and with moving parts. I don’t have a problem with the buttons, but I did feel like the 1st Gen's volume control was nicer(for those that didn't get that model, it's volume control was the same as the Original Echo) Now I like that the 2nd gens are even more compact then the 1st Gens, and that they smoothed out a few of the edges.Conclusions:For my setup needs, I didn't need any more original Echo's, I just needed more locations to send commands to Alexa. That way we didn’t have to yell or walk to a room/area Alexa was in in order for it to turn lights on or change the temperature, or turn off music. The new Echo Dots(2nd Gen) were perfect for my needs.In conclusion, if you are new to Echo, Smart Home devices, or IOT, this is the model to go with. It packs a lot of function at a very good price point. If you are a Vet of the Echo life and want to expand or complete your Echo home setup, this model is great at a price you can be proud to tell your wife about.Tips and Tricks:I was able to cover my home without having to break the bank, and if you've got someone else interested like I did, you can split a 6 pack or 12 pack and get the discount without having to buy more then you need.3rd Party Add-OnI have purchased a battery pack that attaches to the base of the Dot and allows it to work for roughly 6hours without being plugged into the wall. Perfect for when I need to move from play to place or (as I have found useful) for quiet evenings in the front porch on the swing with the wife listening to an audio book. It also make it possible to set up the device to work through your phones internet and allow it to work virtually any place your phone works(like the Echo Tap, but voice only, no need to press a button). This was definitely a cool buy. My only gripe on the several models I looked at and the one I eventually bought was that I never felt like the battery was attached securely to the Dot. It hold up to some abuse, but if dropped it will most likely disconnect and take a few minutes to set back up. In all, though, if you've got an extra Dot, this was a great addition, and honestly, I like this setup more then I like the Echo Tap. The only draw between the two is battery life and speaker volume. The Dot can connect to an external Bluetooth or AUX speaker without any issues to allow it to connect to a louder speaker if sound or quality is your issue. You can also plug the Dot with the battery into power with a micro USB. That would allow the battery to stay charged or recharge if needed without stopping the jam…or audio book in my case.Model info: Evo - an intelligent Battery Base for Amazon Echo Dot 1st & 2nd Generation (""Alexa"" unlimited)https://amzn.com/B01L0XDHBOIf there is anything else you want to know or have questions about, please just let me know. Thank you for reading.~Mr Dapper",5.0
19023b3f23c39bede4e3d5df08ea3aae,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2804?pageNumber=2804,"Turns out that I do not like Echo. It will talk when no one is ... Shipped FAST!Turns out that I do not like Echo. It will talk when no one is home [quiet].....strange thing, currently unplugged ha ha ha.",4.0
07725d3298da5c77431f103b59b2f808,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5147?pageNumber=5147,Two Stars. Works great as advertised !,2.0
d917aee007cbe6496dc3609307f3f40a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5678?pageNumber=5678,"Thought to buy,. Thought to buy, then seen Domino's and changed my mind",1.0
eef90d8aa0ab8d416fb27f8622c5230b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5549?pageNumber=5549,"Four Stars. Bought it for my Dad and he loved it! Fast shipping, great transaction",4.0
624758d829a6ab1ec0df6f7e99fd07ac,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3528?pageNumber=3528,Five Stars. I love this little thing.,5.0
a52ffed6b135e16f78e292d44b2f9115,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5396?pageNumber=5396,"Didn't work in a second bedroom 35 feet from router even after being returned and refurbished. I have the Amazon Echo tall and wanted to stream music to a stereo. I have the Dot in a bedroom about 35 ft from the router. The Echo DOT is unusable in that bedroom. If I ask it a question or tell it to turn on a WEMO outlet very often it will stall out and then the ring will go red saying sorry I lost connection. Once I got it to try to stream music it will constantly stall playing music and give up trying. I also tried using the hard wire RCA connection to the sound system from Dot but it had a noticeable baseline hiss that made that option irritating. I did send it back for an exchange but they said they refurbished it and returned it to me. Whatever was fixed didn't help it work any better. I ended up getting a Bose Soundlink https://www.amazon.com/gp/product/B01K6P08FA/ref=oh_aui_detailpage_o02_s00?ie=UTF8&psc=1 and it streams music from Amazon prime very well (not using the Amazon Echo or Dot but using a built in app). The sound from the Bose is INCREDIBLE. I can't use the voice command on it like the echo but at least it works where the dot failed badly. The Bose won't connect to the Amazon Echo tall like I had hoped either.The sound quality from the Bose was FAR better than Echo through Bluetooth. I used the RCA connectors from Bose and the optical connector. I could discern a noticeable bit of better headroom and stereo separation via the optical route but the RCA connection was excellent as well since it did not induce any hiss, squeal or noise like all the Bluetooth gadgets I have tried. Yes, the Bose is 149.00 verses the Dot 49.00 but if you want supreme quality sound from Amazon Prime music, PC, NAS on intranet or internet radio It is hard to imagine a better product than Bose. I am a big fan of Bose speakers but I can honestly say that did not influence this review. I was only interested in listening to streaming music and for now Bose is the OINLY solution. I also have a Denon HEOS to compare with the Bose. BOSE WINS hands down on that contest. I call the Denon HEOS the Denon P-OS. The Bose plays my music from my NAS far better than the Denon and its apps. I have the Synology Disk station ds415play. The Bose app found it and was able to play my music better than my sony receivers, sony blueray players, the ROKU media players and my Vizio smart TVs. I can switch to next track super fast through Bose and go back and forth between folders on the NAS faster than even the Synology DS Audio app. If you want to play your music from a NAS Bose does it the best of anything I have found. I offer all of this verbage about the Bose to help anyone else looking for a streaming solution.",2.0
5db52a7a9c64343801c7ad219b7844de,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5398?pageNumber=5398,waste of time. I've had this little gremlin for months and have never gotten it setup. it keeps telling me there is an error and go to the help section on my alexa app. I did and still it's just an expensive paper weight,1.0
e51cb79c9384790496ed59decd52b16a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5626?pageNumber=5626,One Star. decide did not want. Just another thing to hook  you,1.0
edd5deebe63948d41b9af9be468c424d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4096?pageNumber=4096,"Do you like an interrupted sleep & partial songs?  This is the device for you. Frequently disconnects from bluetooth receiver - never had the problem with my cell phone at twice the distance.  Echo Dot will disconnect, sometimes reconnect, sometimes restart the music, oftentimes not.  Will connect randomly and start playing music - mostly in the middle of the night waking my family.  If you want a neat product which is unreliable and does not reliably deliver on it's intended purpose, this is the one for you.  Two calls to customer service to troubleshoot (they were pleasant and helpful), totaling about 45 minutes of my time wasted to tell me that the Echo Dot is not certified to work if not paired with a ""certified device"" - apparently is it in the not easily found small print.  Of course I am 3 days over my 1 month return period and was told a full return could not be processed.  Customer & technical service was excellent, the product however is unreliable, distracting, good if you don't like to listen to complete songs and great if you enjoy an interrupted sleep.",1.0
c56c57d7910e655d6de9706991931605,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5497?pageNumber=5497,"Worked ok for 3 months now it does nothing. ... Worked ok for 3 months now it does nothing.  Keeps turning off and doesn't respond to anything (voice, buttons, etc.)  Will never buy again.",1.0
141f7297f1d4497edb8cad36a006035f,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_640?pageNumber=640,"perfect for my need. I love books. I can't read for long hours due to my eye condition.I bought this for this reason only.Alexa reads to me.Her voice isn't ""human-y"" but not annoying.Her voice is somewhat soothing. like a soothing calm voiced robot.I only own regular kindle books so she reads in that tone without emotions.So sometimes she has an ability to make the story boring even when it's a very exciting story in fact.I'm sure If I had Audible books it would be different.",5.0
44a80e7d8d1a33fc9b8c113201e59fbd,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1224?pageNumber=1224,Five Stars. Love it; every day finding new things I can do!,5.0
6c37dce59252711d6a405849abe56ff3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4954?pageNumber=4954,I haven't been able to get it installed yet. ... I haven't been able to get it installed yet... I think I need help.  I want to be able to use it.  It isn't the product but my limited knowledge of technology.  So maybe the instructions could be dummied-down for those of us less savvy.  :(,1.0
78e5f4ea44bdb734c61367b3f9e7d8de,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2321?pageNumber=2321,Love it. I'm really enjoying this so far. The kids and I have been using echo for all kinds of stuff and we're always finding more!,5.0
b1759776a1b4d66b94fb7841530eda69,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3520?pageNumber=3520,Change in Uverse modem and Dot. Dot will not pick up new modem id for Uverse when modem is changed.,2.0
58af2060d996e98835cfc14b4fae6788,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5358?pageNumber=5358,"A fun toy when it works but not reliable for the ... A fun toy when it works but not reliable for the visually impaired. All  too frequently it refuses to respond. It lights up like it hears the request then shuts  down without responding. A half hour later it may respond to the same command previously ignored. Sometimes it recites the calendar schedule other times it says there is no calendar. Text messages only go to devices with an Alexa app AND even then there is no notification on the receiving end - none that I find in settings. I got this for my sight impaired wife to expand her social interactions, manage our security system, calendar, home automation, and have the ability to call me if there is a problem. A fun toy, but not good as a home aid.",2.0
be8019f92482bd853d74042443313d1f,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5474?pageNumber=5474,Doesn't integrate with Sonos. Doesn't work with my Sonos which is my main use case,3.0
68df6ffbec32d07b840fad7915f08449,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3582?pageNumber=3582,"Not so great. It didn't meet all my expectations,",3.0
31b4e780280b966a71e054063954048a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_382?pageNumber=382,"Lots of uses. This is one of the coolest devices yet invented. While you don't NEED to have one, they really are good to have around to play music, control lights, answer questions, update the news, use as a timer for cooking and lots of other uses.",4.0
0c66ba398c400ccd028638706bd3f5ed,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5486?pageNumber=5486,Five Stars. I love it.,5.0
40fdd96f25e2fad69901834eff252a2b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_372?pageNumber=372,"At first I was not a fan. At first I was not a fan. But  after having the echo for a week. I have learned a lot. Took me a while to relax and just talk to the echo, not shout at it. It would be nice if it came with a clock face, apart from that. Great little device.",4.0
78e436f01457b2312f706719683a0103,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3123?pageNumber=3123,"Would be better if it did not have to be plugged it all the time. Does not answer or recognize most questions, but it does give some answers fast. Like it, just don't love it yet.",4.0
48b38bed5823d0e0df5e6dc1173219b3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1787?pageNumber=1787,"I'm really not sure what to use it for. ... I'm really not sure what to use it for.  Many functions are already on my smartphone.  Our internet connection at home is slow, so sometimes it cuts out or is slow to respond.",2.0
baeb8faf06a2c360b1c1f8de009c8051,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5185?pageNumber=5185,"Wait a while before you buy. Goggle going to win. This is pretty basic. The UI is much worse than I had imagined. I will keep this for the sole reason of getting a really great deal on Amazon Unlimited music. $4.00 a month is sweet. It does run a couple TP-link switches  without any hitches. lol  I will make a future purchase of a voice control hub soon. The cost is reasonable if you like to rephrase a lot of questions. The Alexa app is terrible. It loads very slow. In the skills section, the apps are limited. Most have poor ratings. The bluetooth and music are the only thing worth having.Alexa  echo is pretty dumb. I have retrained the voice several times hoping it would get better. If this had ""OK GOOGLE"" on it Amazon could rule the market.",2.0
75e9d1b6e17f1ee43069f6110193470d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1623?pageNumber=1623,"Worked fine, but the app is terrible. Worked fine, but the app is terrible.  In fact I had to change modems 3 days after installation and it refuses to change on echo and I am unable to use the product.  A waste of money.",3.0
ab76113cf878f5d5d39998c7561e09f3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1737?pageNumber=1737,"Decent product, has room for improvement. It does well reconginizing half of the commands, but there seems to be much it has difficulty recognizing in comparison to the Google Assistant. The idea is great, but it has some work to do to match up with Google's product.",4.0
346ef721ae47b32f7b9107d879edb26a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3381?pageNumber=3381,Love it. I'm pretty happy with my dot so far.,4.0
5c587e18bb208e1713a112a35c304613,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1959?pageNumber=1959,"Not impressed!. Not happy that it has to be plugged in at all times in order to be able to use it. It's Bluetooth,  I should be able to move it around the house, but no, not happy. Glad I bought 2!",1.0
ffdab8e58c04e281dbc909136bd52785,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3216?pageNumber=3216,"Like it a lot. In general, it works great.  Occasionally it will talk when it hasn't been talked to but I still like it.",4.0
